KABR,KABX,KAKQ,KAMA,KAMX,KAPX,KARX,KATX,KBBX,KBGM,KBHX,KBIS,KBLX,KBMX,KBOX,KBRO,KBUF,KBYX,KCAE,KCBW,KCBX,KCCX,KCLE,KCLX,KCRP,KCXX,KCYS,KDAX,KDDC,KDFX,KDGX,KDIX,KDLH,KDMX,KDOX,KDTX,KDVN,KDYX,KEAX,KEMX,KENX,KEPZ,KESX,KEVX,KEWX,KFCX,KFDR,KFDX,KFFC,KFSD,KFSX,KFTG,KFWS,KGGW,KGJX,KGLD,KGRB,KGRK,KGRR,KGSP,KGWX,KGYX,KHDX,KHGX,KHNX,KHTX,KICT,KICX,KILN,KILX,KIND,KINX,KIWA,KIWX,KJAX,KJGX,KJKL,KLBB,KLCH,KLIX,KLNX,KLOT,KLRX,KLSX,KLTX,KLVX,KLWX,KLZK,KMAF,KMAX,KMHX,KMKX,KMLB,KMOB,KMPX,KMQT,KMRX,KMSX,KMTX,KMUX,KMVX,KNKX,KNQA,KOAX,KOHX,KOKX,KOTX,KPAH,KPBZ,KPDT,KPUX,KRAX,KRGX,KRIW,KRLX,KRTX,KSFX,KSGF,KSHV,KSJT,KSOX,KSRX,KTBW,KTFX,KTLH,KTLX,KTWX,KTYX,KUDX,KUEX,KVNX,KVTX,KVWX,KYUX
13.541489774545454,49.04338727272728,895.4796666666666,30.328207736363645,81.38182787878787,749.8110933333332,7.502820606060602,2663.902467532469,64.78534424242423,3687.6915909090912,16.39625561818182,10.111512014090907,0.8052947484848477,5718.706623376625,10.623373636363636,90.6978684981818,4448.248969696969,585.9835237878793,36.52745790484848,0.8135611121212107,8.286091881818177,4723.999696969698,24.45154845454545,50.60455433030302,79.07544810000003,1183.9052181363638,22.12416836363635,60.338848484848434,35.57970843333333,37.89807697272728,11647.437272727271,3776.813199393941,3203.273952515131,10.92382297575758,2777.8373327272707,14.149151330909088,9.66277692727272,11.94158818181818,13.549836209090902,65.65184704545455,1662.677090909091,31.2487503030303,48.89798181818184,20.668770454545463,161.11082772727272,434.3445954545455,33.16690000000002,7.827093715151518,1006.9793787878788,12.56924015848484,6.576005909090908,6.715016636363634,21.62080781727273,6.9946394242424175,2.4084366127272725,21.197523478787883,140.17456045454534,733.036787878788,423.7979015454546,1176.559109090909,9.39087318181818,47.6568112121212,20.60390454545453,63.00665470454546,112.21528181818182,6.45100072,32.93980538863635,6.658733636363635,14.50231788,16.48722446636364,21.507860606060603,11.530708803030311,86.93417272727271,33412.88882219234,1537.608778787879,115.82651708727276,5292.555545454546,23.93466426060606,55.42898224363636,49.85518085757571,44.98004272727266,18.4641975030303,13.18418181818181,113.02581687878786,4.771629578181818,13.81378321363636,9759.80856060606,90.19132248484853,24.01965397878788,4661.45906060606,4.755722288484845,126.28767963333318,90.43010163636356,16.737977353939396,2.246386333333333,224.076489239394,10.256575525,0.5734736999999988,376.1143848484847,21.47689393939393,1.409456848484847,125.97990424242424,21.343116595454543,40.30834499090914,21.43975854545454,1508.897033636364,1171.1280575757576,85.04030626363638,517.4266491090907,390.3893127272728,12.114219090909089,19.790545945454543,14.996160606060602,12.188456969696968,2337.2375303030303,172.55262227272726,10.762222121212124,10.502067003030303,2084.6018181818185,24.05137994242424,28.11413636363635,34.1554288187879,66.7047182727273,6.217836969696973,17.57722006060606,13.513045712121212,28.647103787878795,2605.271727272728,142.8245803030303,148.52907512121212,43.58519536363635,58.488751515151534,29.877313333333344,160.58270000000005
17.167515413939388,17.463858484848483,8.992816474545453,8.175647036060605,126.80381924242424,1.7676783030303025,8.67104666666667,25.32489090909092,20.43316117272728,1638.5630739393923,5.470709666666664,5.404311419090913,1447.2657703636366,38.89695971818181,4.971514851515153,30.93099507272728,116.25501636363629,6.742335047272727,10.734324820303035,12437.792909090907,9.328221621212116,104.96270727272731,9.88786136363636,22.23971383939394,57.13043787878787,2122.333743636363,10.738873848484843,40.16327581818185,15.096725842424236,60.7386799575757,269.511090909091,4.77955807090909,0.1550388970454541,17.582752245151507,5.026591636363634,1.7128130030303022,25.65013157575757,243.37279971818185,57.21528273333333,7.014507878787882,152.3490333333333,82.68326363636365,28.055697575757577,28.73950654545453,167.5501227575757,6.935762121212124,124.63347703030296,3.84806318484848,16.896648118181815,935.3784462994612,2.033237354545454,2.500137787878786,284.6653870303029,6.685668545454544,134.4591941515152,12.7875933939394,3.9331336030302975,245.5578212727272,32.58552969696971,16.146399727272723,77.94677030303029,179.92851127272726,20.33308151515152,75.28292901515147,20.20466445454545,11.844965033333333,129.72348353030307,645.6163766666667,186.74927878787884,124.5471313848484,71.33017354212123,183.26241569696967,60.14918848484851,20.74088893636364,268.1906036363636,17.354516690909087,8.374064613636364,27.493868209999995,106.56372791818174,36.57151684848482,45.38962431515145,38.79267415151518,12.996707109090908,443.41371360606064,8.248821393409091,65.47852393939395,5.438234606060599,149.6096532060606,57.31041780303028,1.506245797727271,8.437351551515148,1.473185209090908,16.861039836363638,10.643032148484837,1.0062507363636348,0.3773328299999984,6.966104166666665,1007.439583409091,36.995896493506486,17.686656666666657,0.6818423969696956,53.006666969697,152.69258630454547,112.9035687272727,38.84203424242427,2.123371501818178,5.82151060606061,369.7104566666668,3.5910552021212108,19.480411818181818,1.46961112121212,7.916049790909092,8.464592818181817,487.54498363636367,4.018345303030301,54.59824727272728,122.94841515151518,193.90527946060607,286.5457666666665,145.05264037575762,7.255637272727273,139.71565454545456,22.506429130303022,9.192238818181814,20.856043956969703,97.16206538484856,207.1482569696971,675.0227863036364,1.6608752972727263,114.202008,108.65346385757566,54.1158121212121,324.506975757576,129.82996060606064
15.164654348484852,4.418459696969696,52.84037539090909,12620.485000000006,11.648326025454546,29.99209427272727,2046.0523621212128,225.74594848484853,8.290088290909088,60.32935151515153,2.185653454545452,5.606800640606053,32.380768964666665,459.36696969696953,3.3094931636363616,28.358905293939387,26.51610909090911,4.624330779220779,184.57401484848484,0.6322894772727261,4.085145498181822,11.68964318181818,70.87852659090909,153.67826151515152,47.82384455454546,1521.9271605346205,15.308451757575757,25.63950869696967,71.61391196969697,91.45323272727272,340.3335757575759,-322.98960065249594,141.8234006818182,18662.857532467533,4.79439669060606,336.4437127272728,2645.702051948052,9394.87233766234,9581.082878787876,3.855953333333336,7.77293515151515,2773.483727272728,23.745336666666685,32.8464096969697,78.82644813636362,115.18527181818187,10751.706285714286,3234.378333333335,462.6930606060605,30.449915117727272,3.0529217424242425,2.357966133333332,2417.227242424244,1.955885393939392,2.7628124848484825,34.48521209090909,30822.85272727273,50.11076015151512,12.09637130681818,262.85561787878805,845.5021363636365,0.9611276242424226,98.46130022727272,35.811032454545455,19.300661545454545,806.9702515151515,353.830961038961,6.509586909090908,154.17696666666657,73.37269492727272,128.0271284242425,5652.323704545454,26.56943285714284,132.04299127272725,140.7854742424242,267.55381818181814,80.93138887878784,31.479580939393912,103.04952821212126,34.823887691515125,1.6569405890909088,58.32946327272727,6.640384545454543,196.790767792208,9.205569342424244,131.4735081818182,54.45789124242422,82.12833142857143,52.44340403030304,0.3367895727272714,8.798953356363642,62.21960414393941,23.477860909090904,11.283189135757572,586.5009963636363,5.325691956363635,132.7314865113636,1.7781728259696952,16.30835846969697,21.189093636363644,1.8624192436363616,68.81021000000001,338.1038090909093,109.8508714285715,409.6200818181817,1.0638249166666662,7.937044242424239,282.37747103030296,32.606477500000004,15.496794848484852,43.48606285714286,94.61174568484844,8.531003272727272,80.71641666666665,29.8020803939394,10.139384066666668,15.528502424242422,26.360378746969698,70.56409492727273,111.8694013636362,8.271746969696965,2058.9738181818184,482.7734151515152,11.122177575757572,123.4071243030303,19250.57792207792,33864.215584415564,163.4577953809091,0.6377986425454533,468.61942878787886,22.48789532467532,55.62226363636364,133.804596969697,19.308925151515155
37.4773979363636,1.5585242424242411,103.34721034242436,30.517359878787875,12.801944909090908,0.4997761030303019,6.692504318181817,1949.616431168831,127.13676560454546,54.60489212121206,1.1926805151515143,209.53808454545447,39.4011973030303,60.82187027272728,5.913973909090908,28.77098655757576,484.2921818181818,98.96301998484854,114.71977145454548,0.8167471515151503,1055.8109246753245,20.093993939393943,16474.766727272723,159.73988181818177,27.99969142121212,2.794842948484847,7.740574121212119,107.59837642424245,5.790997151515144,6.174888999393938,37516.45757575756,11.853748548484845,1124.7046613444008,7.119180766666665,27.629899624242416,923.431391090909,9.377375981818178,25.014954545454543,12.286982990909086,8.653706969696973,10.53881212121212,10.888577575757571,24.26735636363637,28.107483878787885,19.647776378787874,52.84860484848486,63.73500030303029,4.94065791212121,206.5616106060608,280.5623637011487,2.8146425757575746,6.652411515151513,1658.0985757575756,61.3625212121212,60.69273574275006,35.27158157878786,5.575629169696969,12.06371458181818,6.482992942424247,127.17966969696973,46737.06493506498,1.6761666363636352,2.390734848484847,27.76778980909091,66.403266969697,82.92465339393941,6.134041147575762,3.712596363636362,22530.925151515155,26.73152627818182,36939.06666666664,5960.751836363636,43.49847545454544,1566.6350563636363,611.8664545454541,273.1831824242423,20.311723696969693,18.12697726363637,26.89241363636364,1642.824909090909,5.715388312121215,57.92326127575759,7.982427242424243,112.99693863636354,21.472174151515155,69046.08,72.85297212121203,114.46493436363636,35.49148969696975,3168.7690315356726,10.58923934545454,2.149598245454544,70.3296912467533,12.328715922077922,1480.920185221114,5.227629368484847,23.42295695757576,276.01150303030295,358.38824424242443,41.29917272727273,24.251445454545447,112.48610848484851,33735.346753246755,20.37585424909091,45731.52727272728,2.968057841515153,10.489269090909088,37493.00454545455,96.20761030303032,9.10858109090909,1.8036140909090888,73.15925866666666,9.791163939393936,5.8131533333333305,16.840208404545454,115.08120817666672,162.83293381818183,581.7152393939396,73.89844730606065,3.702559848484847,37.84480999999999,3.5103950363636347,208.37331681818176,94.88412848484847,99.7793471212121,2456.814152909091,9.87285854545454,6.324171092727271,17.559597659393937,51.86647197272733,7.111447587878795,64.17363333333334,51251.6659090909,58.480924242424265
215.8514485515152,4.34943121212121,20598.90333333333,3.2766328454545435,1338.3750303030304,0.982466593181817,55.96167045454546,12.304338636363635,98.24359481818183,27439.96181818181,1.9052696969696965,166.44732587878778,4.629857863636362,4.882260230303033,6738.266909090909,23.67863260303029,11517.192,1592.482310909091,11962.236363636364,1.3724062696969686,2.884834846363635,47279.76545454545,13695.011272727272,1631.4932844155844,49.9865894757576,2820.5894776363634,2088.0035740259746,83.60770969696962,8.054282725454545,10.6737897,7.915430599999999,84.80307418181816,168.20528352045457,252.6178484848485,146.2530043766234,26153.48727272727,9.890082860606055,14.228614151515146,4.7160181757575685,13.491684848484844,10607.127999999995,12.419898484848488,26.211666666666662,48.04492750757579,51.10458121212121,8742.23012987013,31.53808811363636,125.89736346666668,5.801495881818175,1095.7199090909094,0.7334462272727261,5.590679045454544,13.751789415151512,11427.076242910294,33.036669696969675,34.77806481818182,4.16887445454546,25.21667515151516,3.1425279490909075,26.61690646969696,5.585184550909088,19909.69090909091,4.0723851515151495,60.45660460606058,29.222048787878794,4.665789442424237,21.048923212121217,4.886595151515151,46.29692634675326,14.553731551515144,448.9094103896103,29.890733536363665,49.127383030303015,38608.00303030301,42.73429610909091,35.170925784415616,1748.0264707121214,11.989053660606055,20.19208931515152,13.89720415121212,2430.0535090909093,23.461535854545463,6.851547575757576,102.94689905454548,5819.082077922079,39.54193484848488,39957.03030303032,9.24931163636363,32.178159221212084,8.81971729363636,5.524546759350652,-1.2192754213129646,459.5581818181818,13.989515887793688,65.23825484848487,0.4119236754545444,69.63771517272734,453.6434949393941,20.11332178181818,19.5010987878788,1.1410061545454526,221.11149848484848,3.542556074848485,21.42447108831169,4.52622015151515,1.292646033090908,5.599030909090908,12.271435162424249,28747.46,104.25820757575754,814.4839587878788,124.46438571428578,9.740213333333331,241.12014459090912,412.14888030303024,115.10739395140824,7.661849999999991,-1805.229656079437,17.901182487878764,148.13308457032926,21.96627151515154,2.6771631000000005,1273.214038961039,8.361998575757577,36.53896091393933,7.353105706969701,22.40096575,30548.42727272728,1133.952634848485,41.21405272727272,20.01197575757576,82.23829696969695,31.72327945454545,77.30725757575759
2884.4772181818184,735.7251156363635,16.278432666666667,2.7963608739393933,2263.333233766234,510.4732199999999,12.95687212121212,22.7847,25.471853366666668,29.52096227272727,57.65141248484847,7.187875070909087,15.082534181818188,7.803328990909093,8.47176235,45.96403487878792,10.717109393939392,3.520747599999998,37.40319835454545,77.50250120454545,6.161683517272719,9.48630606060606,12.462958399999998,24.578905787878792,59.81311608175011,10.818804090909088,16.760637878787882,62.44602060606063,5.691354011363636,12.769507575757574,160.49412121212117,3.770520351136363,0.2651338711818171,21.094394727272725,200.6151301204092,309.0565763636364,7.655430790909082,9.73198978181818,8.61905145757575,4.432065454545453,8.60128636363636,8.162604242424244,23.230014545454548,13.222184736363632,116.02710277878784,6.1261018181818185,10.11088891818182,45.124470757575736,9.283976899696976,189.58914195204545,0.9109604545454532,295.8709136363636,10.758132124242426,649.2423519965159,78.84862192461301,2.203411561515153,237.1435228181818,147.81798446363638,215.80142121212128,24.006037575757546,13.02092295454545,1.4705075999999986,2.771665454545453,37.53161254545455,43.62365939393938,8.772020343636362,6.978452277272719,3.105808787878789,16.3338744090909,14.933249181818184,36.51271163636366,10.512150229545451,23.90667393939394,62.75971212121212,100.13569545454546,119.436320960606,4.679248515151516,11.848916566666666,27.358159769697,20.459174825,399.7964547095917,268.21076969696963,9.103333636363638,100.36184428181816,9.809618763030306,9.846094213636365,9.337940606060608,78.81151103030302,16.640452615151492,15.46680880909091,107.76224939818182,358.78936687878786,11911.961363636365,11.623684666666664,2.368406363636362,86.45713884545455,3.173336909090908,8.038550272121212,24.127039090909093,26.011412121212107,0.692597518181817,206.1588054545456,11.340183318181808,16.202887836363633,9.692579333333333,2.318287320303032,22.46069909090909,31.597991980303,2.551954798863635,17.638911515151513,15.582101886363636,14.7476828969697,9.475287878787878,828.1204090909092,1.5470060333333322,20.18151363636364,10.31586,1276.1817342410911,385.8364303030302,5.635798269696975,14.938898787878797,8.832999283030306,34.4252578787879,9.791478409090908,50.60479939393939,6.112621709696973,6.265191818181815,8.566347760606055,469.9178772727273,63.34839521212125,5.807386281818179,67.64939696969695,44.97778909090913,32.51639696969696
3.992153051363635,5.087126060606058,52.86973424242424,10.008210333333334,1693.7318441558457,2.116983457575756,6.702604242424242,82.82675194805195,88.23384242424247,38.49183681818182,18.66766925,1.9684664199999995,5.19547733333333,61.32544666666664,6.993580534090908,149.70560842857137,22.38599757575757,300.16870909090903,130.558090909091,1.2366773696969684,15.150803203333329,25.998042424242417,10.105057190909092,85.38946804848476,28.369843803030296,3445.9769519184774,5.286004727272726,50.66320151515149,6.453445848484851,816.0330848484842,70.6024666666667,4.74318081212121,812.7261908129295,26.558578,9.49859236969696,2.618667299999996,10.666357736363633,24.89741757575757,11.081565606060606,6.942407625721558,9.654500000000002,11.362667575757571,23.873698484848475,23.99942671279106,17.00634181515153,136.28374606060615,23.56806090909092,44.63287273484843,80.63290212121211,8.612108408787874,1.1234123333333323,2.5711741212121204,5.399771686060598,4.188573748484847,1.9725098503030305,310.5454590909091,4.4042796030303055,7.699684102272726,4.010677215151514,102.7217,57.99176666666668,1.319214909090908,7.082568787878785,24.772593246753267,76.54184,30.090626060606056,9.57507469090909,3.343215454545454,19.119244421212123,12.169396554545456,166.76019818181825,21.071488287878783,31.92162606060606,11.344389403030306,3701.0683333333336,41.797780606060606,19.425463939393943,21.848239393939394,26704.194545454546,3660.828363636363,99.8004351515151,30.75438806060606,12.304200000000002,156.22386045454547,23.51845886666665,4.224262936363631,151.98785757575763,10041.73961948052,16.54638780909091,13.53885136969697,41.750076494000005,347.01678923296697,49017.76060606059,10.823003977090906,1.0722008906060585,0.3038292531818169,45.4484484848485,940.3290979819336,22.99658475757576,30.21427818181816,-0.8075532548559896,170.1483312121211,10.475975575757577,176.43676363636362,10.749179515151512,1.91823571128429,14.90622886363636,85.30599696969696,11.182986295454544,21.796084242424254,1.9376409999999973,76.24202909090909,10.05867915151515,5.008322424242423,16.30813304242425,146.23987582727273,13.60771303030302,99.60019913636364,26623.37121212122,3.63307538181818,36.05346545454544,1888.655,7530.993506493503,9.835972848484852,23.40427661212122,5.507456960000001,12.33288018181818,-71480.54470567383,3.713559982704544,420.02238636363626,11.325370363636363,75.41533939393943,208.65071781818185,62.217318181818186
4.701654094090908,6.168863636363636,550.3632914763638,9.25362157575758,10.453278389610388,1.069174575757574,8.226894242424246,4967.609701298701,89.62033515151512,5700.358363636363,108.38234230303026,3.5417700769696925,0.2424457266060598,67.15136363636361,2866.5510454545456,134.865629030303,3565.4112727272723,5.636688904935062,29.136238010389626,76.19582863636369,6.699981592727268,714.4782151515149,2424.7552424242417,17.979184506060594,81.78787475757566,17506.00909090909,53.67935818181817,68.39608060606065,6.640133570909087,4.6384099309090905,176.73230848484843,35136.590909090904,424.7687441442879,3.2016934666666645,15905.315151515157,679.1252945454545,8.659012457575757,8.10481863636363,12.407269545454543,31.00581363636364,45518.06545454545,9.225466060606054,27.93630909090908,1.688789241715039,15.02728401818182,4.38368,44.82336339393943,152.23096688181818,441.5563857142858,443.71714312072766,4.229059886363636,4.121368787878787,7.867734818181809,5.3723139393939405,0.8665432772727261,1.163808313333332,5.186922448484848,13.186051818181808,3.2197673030303045,379.8335454545455,121.92724242424244,1522.006801090909,4.63425696969697,42.17080779545454,47.55158424242425,934.7000363636364,8.09285526151515,5.084001818181816,6344.758909090909,3.788170896969696,6822.385151515152,1820.480495151515,62.70739333333334,313.5235127272728,87.21085454545461,18.15284876363638,81.41717799999998,13.779657151515153,10.43079285454546,112.29969146363636,1.5885581593939422,50.89969421212121,73.93086121212121,122.82358545454548,3558.467939393941,11981.358181818185,40.83451454545455,54.826742424242425,91.07850909090898,384.9581109090909,6.265537973636368,260.5195013553088,285.77816500757547,4.818811657575762,929.0603627851984,9.669295793760943,4238.023085454545,0.1075401106060597,24.62498787878789,161.14506060606064,10.800597424242422,239.9821442424241,2802.4126690909093,21.562387124242424,12360.359636363635,51993.38545454547,11.020299454545452,1520.5531818181817,14.220442554242416,740.608840909091,3.802955181818184,35.09794019999999,251.2177123636364,11.627211515151515,6.349891284848489,8440.524242424242,350.2438218181817,7.2784733939394,65.78377545454546,2.990418939393935,48.86618969696968,125.51547545454538,17397.84242424242,18.28594666666666,30.60498646509092,4.998047264545453,7.006147454545455,22823.736363636363,1.2152592727272704,146.71300020072798,14.954297157575756,78.452225,2079.2501818181818,100.37861515151512
23.016915963636364,11.401288181818176,6.415914328181825,7.798925818181821,11.465558715151518,1.7079372166666658,667.9359333333333,48.84223939393938,50.92420227272727,2313.0983636363635,3.183084454545453,45.00737395757576,5.797283696969696,3.401208618181817,13.353038831168838,33.50949769393938,1624.4468545454542,7.163334287878784,16.171593784545454,63965.05818181819,4.610577797575752,566.6224878787876,425.3308452545455,13.269036183636368,121.01267324242428,477.6279909090909,7.443896969696973,61.21962333333336,8.981515454545454,18.233479518181824,15.308230636363634,9.447898402272727,58.19783333333333,152.50260439393955,101.84950704242416,1.5987920127272717,905.2658,13.29827615681818,8.326110606060604,8.384330909090911,6750.685803030305,11.168337272727264,36.93175636363636,7.688497965812985,38.96683130909092,26.12101303030304,23.139848363636368,24.15458552272728,1.9926207818181805,103.70495727212122,1735.4576414545454,358.7744257575758,30.72261392424241,6.025728393939399,6.957109272727273,5.520496666666667,9.346406363636364,17.83138957878789,3.180868445454548,8.321017030303032,2.9313043545454534,42512.36000000001,4.256369090909089,23.77133170909089,33.10822969696969,123.76978068117882,5.2862708503030325,6.057304999999998,22.162784454090914,9.81137906060606,66.417543839697,27.26108654545453,47.17278058895736,154.3112115787879,16.779946888787876,3.299131366666667,113.06980697878788,11.164284245454551,15.430809175757576,13.654745481818178,8.12591003636363,60.047684242424246,7.462567151515151,137.29659242424242,1.8407929660606024,5.365969078787884,12.746206060606063,9.520923424242428,48.636532260606,18.367533606060604,6.285774888787879,3.284226272727272,18.140060212121213,12.79493928181817,262.33115454545447,1.7383813693939392,2.737247996969696,2.255775724545454,20.313770727272725,17.39063909090909,4.3273870848484846,287.50411,3.875952006060601,13.393119424242428,6.427773454545455,10.155079288409093,74.4852690909091,38097.900998690486,249.2332620030303,17.06091969696969,1614.4733702597405,7.247604434090908,9.733393333333328,49.28455212121212,50.02974102121212,38.59497272727271,105.56348287878788,19.633462060606053,13.651157757575753,10.541759145454549,20.998842121212125,14.298011515151517,14.38742336969697,22.10171121212121,10.077376083030304,3.62084454393939,7.57657312121212,2435.5658181818185,0.8257620025757563,122.39610090909092,10.66690451212121,69.8703272727273,27.23600484848481,155.08854090909094
13.416128718181817,46.722143333333314,6.664305835151524,10.917459393939389,9.640071200000005,2.1565874433333323,10.764053939393945,4029.7168181818174,385.4776363636363,19.71884704545454,19.82000066666666,2.4181825939393926,18.92568706666667,33.466295515151536,6.279723515151514,44.67460879090907,14.17179,3.880946239696972,40.906672546363644,0.8934903030303015,13.25095824242424,7.083534242424244,367.900876,12.297183720454544,40.93023375757576,104.87529999999995,22.795575575757585,210.9019090909092,9.903929869696965,22.619788742424248,951.1186969696972,3.63515139787879,663.8305460719193,9.518616212121207,4.553646716666666,101.21243986969696,44.3946783030303,26737.879220779218,16.070209393939383,10.167071212121217,7.006216666666664,20.81007696969697,25.65988409090909,22.26173421561734,106.4061965151515,8.780407272727274,17.76981242424243,68.56653972787876,3.361199254545454,360.55082773051146,4.157506848484847,41.86315393939393,10620.111818181816,8.814607818181818,22.903628401187916,1.7285576860606044,4.48669896060606,28.796505242857137,46.06282662121213,27.248959696969703,61.851625000000006,1.100304181818181,7.587402424242427,35.2003646969697,155.66259696969686,26.28819080000001,9.044998530303031,6.517853636363635,516.4592463636362,133.10094272727267,20.951616363636354,114.14057909090904,87.37718181818175,157.52721724242429,143.87969696969697,5.419777721212116,6.929934204545453,12.816327792727272,25.59956284848481,28.79389345681818,460.1097903705572,409.2408693939397,19.1098606060606,653.2067909090911,272.0391427424246,14.611611999999992,7.116442272727284,38.15244848484852,26.88673654727273,17.75243543409091,171.88422849999992,1.659280503030301,6.858200166666668,13.407458227272716,182.5860771653298,11.7993433036162,4.645000945454544,0.1381983284848478,22.59720563636364,39.79597878787879,8.749666478286068,317.4173681818184,18.473424833333333,11.43259311848485,25.288140151515165,1.8081535148484869,23.69894666666668,21.9252709272727,7.45330846151515,34.045346363636384,16.275506939393942,55.09840416969695,16.66385757575757,14.894829696969696,2.0059047503030283,399.0398484848486,20.955800606060603,28.99915344545454,354.4662212121213,308.2006796103893,74.18757909090908,110.12236060606068,42.785645878787854,22.088984739483237,22.275110421212112,14.77751656060606,10.22844212121212,18.86604072727273,30.247434182121204,76.81934915,22.843556818181813,108.86119999999998,39.32336060606061,125.57200000000005
